epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
54,13220.7,1.16551,0.63464,0.96061,0.93077,0.68955,0.74565,0.47086,1.60798,0.72952,0.78946,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,13487,1.16102,0.63306,0.96191,0.93092,0.68896,0.74539,0.47114,1.60782,0.72816,0.78937,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,13728.5,1.15848,0.63308,0.95992,0.93037,0.68982,0.74573,0.47136,1.60747,0.72695,0.78935,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,13969.6,1.15891,0.62901,0.95852,0.92893,0.69047,0.74582,0.47148,1.60768,0.72574,0.78938,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,14210.9,1.1583,0.62917,0.95924,0.93019,0.69014,0.7462,0.47168,1.60677,0.72485,0.78944,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,14451.7,1.16215,0.63281,0.96146,0.9298,0.69041,0.74618,0.47154,1.6077,0.72305,0.78943,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,14693,1.15411,0.6248,0.95807,0.93119,0.68933,0.74615,0.47162,1.60641,0.72167,0.78941,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,14939.3,1.15432,0.62651,0.95733,0.92983,0.69095,0.74671,0.47179,1.60553,0.72043,0.78944,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,15181.6,1.15488,0.6265,0.95964,0.92854,0.69226,0.74718,0.47187,1.60504,0.71916,0.78951,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,15422.3,1.15566,0.62659,0.95955,0.93022,0.69252,0.74796,0.47204,1.60489,0.71843,0.78955,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,15668.6,1.15683,0.62728,0.95926,0.93049,0.69226,0.74779,0.47199,1.60482,0.71807,0.78952,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,15909.5,1.15035,0.62338,0.9574,0.92987,0.69281,0.74791,0.47237,1.6038,0.71749,0.78961,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,16151.4,1.15077,0.62315,0.95854,0.93218,0.69246,0.74792,0.47225,1.6038,0.71631,0.78964,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,16392.9,1.15172,0.62374,0.95686,0.93397,0.69181,0.74813,0.47249,1.60373,0.71577,0.78962,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,16634.6,1.14911,0.62112,0.9554,0.93325,0.6923,0.74793,0.47255,1.60294,0.71532,0.78953,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,16877,1.14958,0.61819,0.95484,0.93299,0.69221,0.74768,0.47236,1.60298,0.71447,0.78941,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,17119.7,1.14823,0.62044,0.95784,0.93252,0.69268,0.74793,0.47287,1.60282,0.71396,0.78929,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,17411.4,1.14743,0.62089,0.95415,0.93332,0.69241,0.74825,0.47295,1.60214,0.71325,0.7892,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,17652.2,1.14234,0.61764,0.95317,0.93322,0.69179,0.74781,0.47317,1.60192,0.71251,0.7892,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,17893.1,1.13995,0.6133,0.95536,0.93431,0.69241,0.7486,0.47343,1.60157,0.71187,0.78916,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,18134.8,1.14462,0.61477,0.95594,0.93418,0.69261,0.74852,0.47376,1.6016,0.71127,0.78913,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,18376.2,1.14018,0.61287,0.95204,0.93194,0.69338,0.74878,0.47392,1.60108,0.71016,0.7891,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,18617.6,1.14058,0.61312,0.9529,0.93251,0.69295,0.74846,0.47392,1.60136,0.70882,0.78906,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,18859.2,1.13783,0.61114,0.9547,0.9348,0.69122,0.7488,0.47448,1.60092,0.70816,0.78898,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,19100.4,1.13789,0.61235,0.95517,0.93335,0.69203,0.74883,0.47432,1.60116,0.70714,0.789,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,19341.4,1.13705,0.60957,0.95247,0.93398,0.69219,0.74906,0.47466,1.6003,0.7066,0.78886,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,19582.6,1.13532,0.60825,0.95286,0.93558,0.69181,0.74938,0.47487,1.59969,0.70569,0.78869,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,19832.7,1.13429,0.60797,0.95237,0.93604,0.6913,0.74948,0.47489,1.59886,0.70464,0.78845,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,20076.6,1.13121,0.60499,0.95204,0.93593,0.69214,0.74948,0.47496,1.59859,0.70413,0.78832,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,20320.1,1.1344,0.60548,0.9517,0.93704,0.69241,0.75038,0.47526,1.59699,0.70286,0.78817,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,20562.9,1.12687,0.60418,0.95052,0.93664,0.69171,0.74999,0.47542,1.5964,0.70166,0.78801,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,20805.3,1.13128,0.60548,0.95137,0.93504,0.69316,0.75034,0.47575,1.59531,0.70088,0.78795,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,21048,1.13039,0.60397,0.95056,0.93466,0.69349,0.75053,0.47593,1.59473,0.70038,0.78786,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,21289.4,1.12968,0.60302,0.94939,0.93588,0.69343,0.75089,0.47634,1.5946,0.69988,0.78764,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,21532.7,1.12779,0.60085,0.94843,0.936,0.69327,0.751,0.47657,1.59396,0.69983,0.78748,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,21844.9,1.1292,0.59923,0.94856,0.93517,0.69413,0.7517,0.47679,1.59266,0.69864,0.78739,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,22131.7,1.12864,0.59883,0.9474,0.93441,0.69483,0.75205,0.47661,1.59227,0.6979,0.78729,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,22461.8,1.1252,0.60023,0.94746,0.93451,0.6948,0.7518,0.47678,1.59195,0.69718,0.78708,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,22739.6,1.12462,0.59949,0.94838,0.93417,0.69557,0.75201,0.47743,1.59095,0.69662,0.78694,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,23026,1.12258,0.59646,0.9449,0.93475,0.69606,0.75262,0.47739,1.59034,0.69518,0.78692,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,23313.5,1.11988,0.59621,0.94545,0.93531,0.69602,0.75255,0.47766,1.58971,0.69465,0.78672,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,23614.8,1.12088,0.59531,0.94672,0.93406,0.69661,0.75272,0.47814,1.58918,0.69363,0.78659,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,23915.4,1.11732,0.59365,0.94326,0.93534,0.69661,0.75359,0.47842,1.58798,0.69248,0.78639,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,24200,1.11811,0.59135,0.94686,0.93718,0.69634,0.75369,0.47855,1.58712,0.69164,0.78638,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,24476,1.11377,0.58954,0.94279,0.93648,0.69721,0.75452,0.47895,1.5866,0.69064,0.78627,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,24770.1,1.1203,0.59293,0.94714,0.93643,0.69742,0.75476,0.47931,1.58606,0.68958,0.78613,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,25072.9,1.1177,0.59082,0.9439,0.93697,0.6964,0.75465,0.47927,1.58585,0.68921,0.78586,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,25324.4,1.11384,0.5897,0.94545,0.93741,0.69678,0.75477,0.47933,1.58536,0.68807,0.78574,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,25633.2,1.10746,0.585,0.94251,0.9374,0.6964,0.75463,0.47951,1.58489,0.68736,0.78553,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,25911.8,1.11393,0.58977,0.94313,0.93695,0.69586,0.75489,0.47989,1.58476,0.68653,0.78533,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,26211.4,1.11019,0.58666,0.94198,0.93753,0.69629,0.75513,0.4802,1.58474,0.68584,0.78516,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,26520.4,1.10925,0.58598,0.94221,0.9376,0.69634,0.75547,0.48032,1.58371,0.68508,0.78499,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,26817,1.1059,0.58277,0.94064,0.93752,0.69663,0.75553,0.48059,1.58343,0.68439,0.78483,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,27090.7,1.1047,0.58147,0.94172,0.93772,0.69658,0.75544,0.48083,1.58357,0.68377,0.7846,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,27427.9,1.1015,0.57865,0.93954,0.93743,0.69683,0.75548,0.48103,1.58301,0.6831,0.78442,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,27716.1,1.10164,0.57859,0.94068,0.93916,0.69588,0.75559,0.4811,1.58269,0.68229,0.78419,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,28018.5,1.10481,0.57967,0.94128,0.93976,0.69572,0.756,0.48169,1.58199,0.68133,0.78408,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,28312.6,1.10007,0.57538,0.93864,0.94103,0.69532,0.75641,0.48163,1.58055,0.67991,0.78392,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,28595.3,1.10533,0.57977,0.94179,0.9405,0.6958,0.75695,0.48213,1.57978,0.67921,0.78379,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,28928.9,1.101,0.57577,0.93964,0.94218,0.69591,0.75728,0.48256,1.57868,0.67789,0.78366,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,29210.9,1.0973,0.57532,0.94009,0.94072,0.69694,0.75718,0.48271,1.57805,0.67722,0.78339,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,29492.9,1.09429,0.57309,0.93684,0.9406,0.69766,0.75782,0.48341,1.57717,0.67602,0.78319,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,29797.9,1.0959,0.5742,0.93851,0.93961,0.69805,0.75776,0.48363,1.57621,0.67533,0.78293,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,30110.8,1.09661,0.57463,0.93834,0.94018,0.69924,0.75808,0.48395,1.57605,0.67437,0.78272,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,30394.5,1.09252,0.57059,0.93675,0.94024,0.69877,0.75808,0.48408,1.57566,0.67375,0.7825,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,30705.1,1.09323,0.57126,0.93753,0.94008,0.69936,0.75851,0.48431,1.57532,0.67305,0.78241,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,30984.3,1.08805,0.56774,0.93426,0.93965,0.69909,0.75889,0.48445,1.57505,0.67236,0.78221,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,31276.2,1.09375,0.56912,0.93597,0.94029,0.69936,0.75898,0.48496,1.5746,0.67168,0.78232,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,31590.2,1.0842,0.56483,0.93552,0.94016,0.69982,0.75915,0.48532,1.57366,0.67089,0.78217,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,31870.9,1.08305,0.56357,0.93519,0.9406,0.69969,0.75936,0.4854,1.57341,0.67069,0.782,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,32138.8,1.08564,0.56458,0.93246,0.93948,0.70069,0.75923,0.48568,1.57266,0.6698,0.78187,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,32432.4,1.08767,0.56384,0.93322,0.94016,0.6998,0.75923,0.48607,1.57189,0.66915,0.7818,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,32730.1,1.08505,0.56312,0.93465,0.93958,0.70023,0.75939,0.48595,1.57122,0.66831,0.78165,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,32984.7,1.08008,0.55817,0.93253,0.94058,0.70087,0.75986,0.48627,1.57119,0.66773,0.78145,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,33291.6,1.08047,0.56134,0.93286,0.9404,0.70109,0.75976,0.48669,1.57051,0.66691,0.78137,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,33563.7,1.07979,0.55671,0.93349,0.94228,0.7007,0.76013,0.48711,1.56978,0.66607,0.78122,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,33863.3,1.07414,0.55603,0.93089,0.94336,0.70145,0.76062,0.48744,1.56942,0.66589,0.7811,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,34164.1,1.07439,0.55556,0.93089,0.94272,0.70184,0.76065,0.48779,1.56879,0.6653,0.78085,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,34457.3,1.07472,0.55384,0.9322,0.94193,0.70244,0.76091,0.48781,1.56823,0.66505,0.78071,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,34762.7,1.07316,0.55361,0.93075,0.94097,0.70255,0.76098,0.48805,1.56825,0.66423,0.78064,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,35044,1.07171,0.55064,0.92995,0.94024,0.70246,0.76094,0.48811,1.56766,0.66359,0.78041,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,35285.9,1.07416,0.55368,0.9325,0.94172,0.70233,0.76114,0.48814,1.56618,0.66275,0.78009,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
