epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
19,5588.15,1.21862,0.68678,0.98148,0.91806,0.6614,0.71786,0.44489,1.68546,0.79736,0.80198,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
20,5903.86,1.21505,0.68063,0.98026,0.92999,0.65967,0.72259,0.44748,1.67263,0.78386,0.79819,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595
21,6211.96,1.21799,0.67904,0.98268,0.92434,0.66782,0.72497,0.45129,1.66937,0.77505,0.7974,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
22,6505.04,1.20843,0.67605,0.97892,0.91633,0.6697,0.72386,0.45135,1.66824,0.79176,0.79793,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
23,6814.51,1.20675,0.67486,0.97791,0.92086,0.67206,0.72848,0.45493,1.65439,0.77592,0.7965,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
24,7099.57,1.20233,0.66873,0.97611,0.92167,0.67299,0.72747,0.45552,1.65524,0.77271,0.79589,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
25,7435.87,1.20436,0.67178,0.97565,0.92216,0.67369,0.73107,0.45815,1.64662,0.75923,0.79453,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
26,7719.42,1.20747,0.67093,0.97687,0.91758,0.68202,0.73507,0.45975,1.64373,0.75692,0.79447,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
27,8008.35,1.20473,0.6714,0.97556,0.92748,0.67504,0.73403,0.46044,1.64129,0.75673,0.79392,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
28,8314.95,1.1931,0.66383,0.97336,0.9302,0.67625,0.73603,0.46201,1.63305,0.7571,0.79243,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
29,8626.95,1.19433,0.66283,0.97327,0.92181,0.67958,0.73574,0.46185,1.63443,0.76246,0.79252,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
30,8907.29,1.19375,0.66294,0.97318,0.92227,0.6814,0.73681,0.46241,1.63158,0.76241,0.79196,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
31,9221.63,1.19496,0.66264,0.97282,0.91887,0.6827,0.7377,0.46354,1.62735,0.75783,0.79093,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,9501.91,1.18957,0.65852,0.97181,0.92404,0.68354,0.73916,0.46488,1.62374,0.75533,0.79033,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,9796.09,1.18877,0.65911,0.97254,0.9244,0.68432,0.73955,0.46606,1.62191,0.75036,0.79006,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,10111.4,1.1896,0.658,0.97075,0.91955,0.68669,0.73986,0.46713,1.62097,0.75116,0.78987,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,10394.6,1.18671,0.65207,0.96907,0.92162,0.68608,0.73928,0.46693,1.61933,0.75156,0.79005,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,10661.5,1.18669,0.65381,0.96897,0.92148,0.68732,0.74038,0.4674,1.61809,0.75216,0.78979,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,10952.8,1.18444,0.65211,0.96928,0.92348,0.6879,0.74064,0.46796,1.61703,0.75189,0.7896,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,11264.2,1.17821,0.64826,0.9668,0.92275,0.68854,0.74064,0.46889,1.61528,0.75099,0.78954,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,11515,1.18105,0.65025,0.9681,0.92411,0.68772,0.74032,0.46887,1.61443,0.74913,0.78964,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,11818.6,1.17611,0.64842,0.96679,0.92341,0.68719,0.74011,0.46873,1.61491,0.75002,0.78966,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,12090.2,1.177,0.64771,0.96923,0.92441,0.68719,0.74041,0.46927,1.61371,0.74859,0.78948,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,12383,1.17158,0.6436,0.96574,0.92568,0.68713,0.74038,0.46909,1.6135,0.74751,0.78942,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,12682.9,1.17502,0.64656,0.96594,0.92676,0.68799,0.74118,0.46905,1.61315,0.74598,0.78934,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,12976.5,1.17533,0.64409,0.96604,0.92669,0.68799,0.74135,0.46958,1.61208,0.74445,0.78934,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,13273.3,1.17243,0.64259,0.96611,0.92451,0.68836,0.74136,0.46987,1.61054,0.74346,0.78925,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,13561.6,1.17161,0.64128,0.96561,0.92452,0.68906,0.74144,0.46977,1.61033,0.74308,0.78911,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,13803.5,1.17558,0.64598,0.96713,0.92495,0.68918,0.7415,0.46969,1.61029,0.74224,0.78907,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,14044.6,1.17155,0.64369,0.96628,0.92561,0.68928,0.74231,0.46999,1.60962,0.74092,0.78908,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,14343.1,1.16927,0.64063,0.96508,0.92563,0.68929,0.7425,0.46987,1.60952,0.73995,0.78905,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,14628.7,1.17229,0.64108,0.96453,0.92631,0.68875,0.74252,0.47006,1.6093,0.7384,0.78889,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,14940.3,1.16782,0.6378,0.96531,0.92569,0.68874,0.74245,0.47027,1.60918,0.73713,0.7888,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,15230.5,1.16429,0.63616,0.96437,0.92612,0.6881,0.74229,0.47051,1.60875,0.73615,0.78881,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,15471.8,1.16683,0.63811,0.96335,0.92669,0.68778,0.7424,0.47075,1.60837,0.73479,0.78869,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,15713.6,1.16455,0.6337,0.96037,0.92584,0.6882,0.74235,0.47073,1.60771,0.7334,0.78867,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,15954.9,1.16027,0.63464,0.96296,0.92623,0.68789,0.74208,0.4707,1.60761,0.73256,0.78872,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,16196.6,1.15915,0.63188,0.96209,0.92722,0.68838,0.74233,0.47087,1.6071,0.73162,0.78856,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,16438.5,1.15948,0.63147,0.95984,0.92604,0.6894,0.74241,0.47084,1.60679,0.73072,0.78851,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,16681.6,1.1585,0.62923,0.95979,0.92755,0.68923,0.74252,0.471,1.6065,0.72955,0.78852,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,16924.1,1.16087,0.63091,0.96224,0.92941,0.6887,0.74283,0.47123,1.60564,0.72806,0.78847,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,17166,1.15342,0.62674,0.95981,0.92962,0.68811,0.74304,0.47163,1.60579,0.72679,0.78847,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,17407.6,1.15399,0.62704,0.9582,0.92932,0.68874,0.74314,0.47161,1.60632,0.7258,0.78851,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,17649.6,1.15686,0.62907,0.96118,0.92897,0.68869,0.74277,0.47121,1.60668,0.72442,0.78849,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,17891.1,1.15116,0.62477,0.95777,0.92932,0.68915,0.74292,0.47093,1.60723,0.7237,0.78845,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,18134.1,1.15605,0.62742,0.95994,0.93055,0.68906,0.74295,0.47105,1.60624,0.72208,0.78844,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,18377.3,1.15041,0.62465,0.95904,0.93056,0.68842,0.7432,0.47078,1.60648,0.72158,0.78849,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,18618.9,1.14905,0.62203,0.9592,0.92953,0.68912,0.74322,0.47103,1.60653,0.72117,0.78843,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,18860.5,1.15234,0.62557,0.95846,0.92943,0.68879,0.74312,0.47089,1.60613,0.72043,0.78844,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,19102,1.14918,0.62054,0.95625,0.92975,0.68869,0.7433,0.47105,1.60501,0.71943,0.7883,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,19343.5,1.1498,0.62104,0.956,0.92983,0.68815,0.74343,0.47128,1.60486,0.719,0.7882,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,19585,1.14922,0.619,0.95841,0.92999,0.68843,0.74313,0.47125,1.60455,0.71787,0.78826,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,19826.6,1.14593,0.61983,0.95425,0.93157,0.68793,0.74332,0.47113,1.60452,0.71721,0.78813,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,20067.9,1.14369,0.61977,0.95505,0.93256,0.68766,0.7434,0.47102,1.60456,0.71644,0.78809,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,20309.8,1.13675,0.61268,0.95373,0.93478,0.68789,0.7442,0.47115,1.60357,0.71539,0.78799,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,20551.6,1.14394,0.61615,0.95594,0.93553,0.68783,0.7442,0.47158,1.60321,0.71466,0.78788,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,20795.5,1.14,0.61323,0.95324,0.93465,0.6882,0.74502,0.47165,1.60316,0.71382,0.78772,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,21036.8,1.13961,0.61602,0.95329,0.93432,0.68847,0.74462,0.47156,1.60232,0.71361,0.7877,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,21278.4,1.14018,0.61352,0.9552,0.93469,0.6889,0.74514,0.47185,1.60193,0.71245,0.78758,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,21519.1,1.13616,0.61089,0.9539,0.93366,0.68839,0.74477,0.47207,1.60184,0.71153,0.78753,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,21760.3,1.13876,0.61234,0.95322,0.9345,0.68928,0.74489,0.47225,1.60148,0.71077,0.78745,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,22001.7,1.13289,0.60854,0.95034,0.93463,0.68928,0.745,0.47263,1.60042,0.70918,0.78734,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,22242.8,1.13518,0.60804,0.95242,0.93553,0.68939,0.74632,0.47315,1.59887,0.7084,0.78723,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,22483.7,1.13311,0.60676,0.95148,0.93522,0.68971,0.74664,0.47343,1.59764,0.7076,0.78724,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,22725.4,1.13179,0.60472,0.95066,0.93519,0.69021,0.74686,0.47358,1.59764,0.70695,0.78719,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,22966.1,1.1279,0.60651,0.95084,0.9368,0.68982,0.74765,0.47397,1.59689,0.70554,0.78707,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,23207.1,1.13026,0.60724,0.95058,0.93737,0.69003,0.74802,0.47412,1.59627,0.70474,0.78692,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,23448,1.12938,0.60316,0.94972,0.93758,0.69014,0.74803,0.47443,1.59607,0.70431,0.78685,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,23689.2,1.1313,0.60424,0.95066,0.93706,0.69068,0.74847,0.47499,1.59481,0.70297,0.78674,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,23930.8,1.12945,0.6016,0.95008,0.93613,0.69081,0.74845,0.47505,1.59429,0.70259,0.78662,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,24172.2,1.12765,0.601,0.94963,0.93538,0.69122,0.74858,0.47525,1.59377,0.70178,0.78656,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,24412.5,1.12814,0.60117,0.94894,0.93539,0.69117,0.74832,0.47546,1.59339,0.70096,0.78645,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,24653.8,1.12375,0.59829,0.94885,0.93444,0.69133,0.74871,0.47556,1.59251,0.70065,0.78638,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,24895.1,1.12474,0.59943,0.94954,0.93529,0.69129,0.74917,0.47589,1.59267,0.70006,0.7863,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,25136.4,1.12287,0.59919,0.9475,0.93594,0.69198,0.74924,0.47615,1.59127,0.69891,0.78623,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,25377.6,1.11991,0.5957,0.94684,0.93552,0.69243,0.74942,0.4763,1.5899,0.69824,0.78614,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,25619.1,1.11842,0.59491,0.9466,0.93523,0.69252,0.74973,0.47662,1.58982,0.69796,0.786,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,25859.3,1.11639,0.59495,0.94417,0.93516,0.69296,0.75031,0.47649,1.58954,0.69739,0.78591,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,26100.3,1.1173,0.59307,0.947,0.93597,0.69215,0.75037,0.47706,1.5892,0.69677,0.78577,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,26341.6,1.11345,0.58946,0.94387,0.93678,0.69275,0.75038,0.47721,1.58885,0.69556,0.78574,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,26582.4,1.11746,0.59335,0.94703,0.93703,0.69278,0.75109,0.47763,1.58798,0.69446,0.78565,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,26823.5,1.11721,0.58961,0.94498,0.93826,0.69273,0.75163,0.47781,1.58787,0.69393,0.78552,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,27064.4,1.11528,0.58889,0.9455,0.93819,0.69334,0.75196,0.47796,1.58698,0.6928,0.78542,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,27305.7,1.10707,0.58642,0.94318,0.93859,0.69343,0.75217,0.47823,1.58633,0.6923,0.78526,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,27546.3,1.11461,0.5905,0.94453,0.93798,0.69429,0.75249,0.47836,1.58578,0.69151,0.7851,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,27787.6,1.10964,0.58488,0.94318,0.93914,0.69404,0.75281,0.47864,1.58535,0.69086,0.78492,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,28028.3,1.10929,0.5867,0.94156,0.93977,0.69332,0.75282,0.47882,1.5853,0.69045,0.78477,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,28269.5,1.10731,0.58211,0.94182,0.93959,0.69359,0.75332,0.47887,1.58528,0.68967,0.78459,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,28510.6,1.10112,0.57982,0.94102,0.93811,0.69474,0.75351,0.47937,1.58464,0.68882,0.78442,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,28751.6,1.10301,0.5784,0.94123,0.93871,0.69489,0.75389,0.47961,1.5835,0.68769,0.78425,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,28992,1.10099,0.5789,0.94149,0.93893,0.69505,0.75402,0.4797,1.58355,0.68755,0.78425,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,29233.2,1.1043,0.57925,0.94113,0.93832,0.69607,0.75421,0.47993,1.58275,0.68672,0.78411,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,29475,1.09854,0.57701,0.93802,0.93938,0.69651,0.755,0.48021,1.58233,0.68592,0.78397,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,29716.2,1.10392,0.58093,0.94224,0.9394,0.69678,0.75546,0.48086,1.58173,0.685,0.78383,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,29956.8,1.09984,0.57641,0.93878,0.93938,0.69748,0.75567,0.4812,1.58079,0.68426,0.78377,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,30196.3,1.09686,0.57634,0.94013,0.93991,0.69731,0.75604,0.48126,1.57959,0.68305,0.78365,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,30436,1.09444,0.57296,0.93756,0.94038,0.69699,0.75597,0.4817,1.57908,0.68268,0.7835,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,30674.7,1.09484,0.57419,0.93861,0.9403,0.69734,0.75625,0.48163,1.57884,0.68232,0.78342,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,30915,1.09573,0.57444,0.93693,0.94009,0.69728,0.75664,0.48221,1.57768,0.68143,0.78323,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,31154.9,1.09239,0.57026,0.93799,0.93663,0.6999,0.75721,0.48255,1.57683,0.68081,0.78314,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,31394.4,1.09345,0.57122,0.93781,0.93563,0.70104,0.75737,0.48264,1.57628,0.68018,0.78305,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,31634.7,1.0878,0.56829,0.93493,0.93766,0.6992,0.75678,0.48282,1.57628,0.67927,0.78296,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,31874.6,1.09218,0.56738,0.93573,0.93694,0.70033,0.75707,0.48296,1.57549,0.67856,0.78281,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,32114,1.08285,0.56473,0.93544,0.93665,0.70087,0.75736,0.48311,1.57492,0.67747,0.7827,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,32353.5,1.08195,0.56271,0.93597,0.93566,0.70141,0.75781,0.48373,1.57404,0.67615,0.78256,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,32593,1.08531,0.56442,0.93379,0.93758,0.70147,0.75819,0.48414,1.57378,0.67544,0.78239,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,32833.3,1.08784,0.56299,0.9346,0.93664,0.70153,0.75822,0.48438,1.57354,0.67456,0.78224,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,33072.9,1.08294,0.56251,0.93515,0.93677,0.70147,0.75833,0.48477,1.57285,0.67358,0.78214,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,33312.3,1.07752,0.55748,0.93307,0.93699,0.70174,0.75871,0.48495,1.57263,0.67246,0.78206,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,33551.3,1.08045,0.56112,0.93438,0.93621,0.70206,0.75886,0.48528,1.57171,0.6714,0.78191,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,33791.3,1.07846,0.55666,0.93446,0.93626,0.70256,0.75924,0.48542,1.57091,0.67015,0.78175,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,34030.7,1.07519,0.55596,0.93163,0.93589,0.70294,0.75946,0.48581,1.57064,0.66957,0.78171,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,34270.1,1.07464,0.55327,0.93052,0.93535,0.70346,0.7597,0.48598,1.56977,0.66915,0.78155,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,34509.6,1.07517,0.55468,0.93254,0.93588,0.70346,0.76014,0.48639,1.56892,0.66816,0.78147,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,34749.1,1.07345,0.55497,0.93171,0.93676,0.70341,0.76122,0.48676,1.56912,0.66787,0.78135,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,34988.1,1.07141,0.5518,0.93049,0.9369,0.70376,0.76138,0.48675,1.56886,0.66757,0.78121,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,35227.5,1.07245,0.55276,0.93261,0.93688,0.70492,0.76176,0.48713,1.56837,0.667,0.78103,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
