case,op,tokens,routed_m,ms,mfu_percent,status,error,config_label,config_tile_m,config_tile_n,config_tile_k,config_num_warps,config_pingpong,config_is_dynamic_persistent,config_cluster_m,config_cluster_n,config_cluster_k,config_swap_ab,config_max_swizzle_size,config_device_capacity,config_use_tma_gather
online_target,out,24497,29446,0.45312105814615883,62.0094947875105,ok,,m128_n224_cm2_cn1_pp0_dyn0_sw8,128,224,,,False,False,2,1,1,False,8,9,False
online_target,out,24497,29446,0.42539520263671876,66.05106902726543,ok,,m128_n256_cm1_cn2_pp0_dyn0_sw8,128,256,,,False,False,1,2,1,False,8,9,False
online_target,out,24497,29446,0.46444053649902345,60.49818154338593,ok,,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False
online_target,out,24497,29446,0.40345385869344075,69.6431755150847,ok,,m128_n128_cm1_cn2_pp1_dyn0_sw8,128,128,,,True,False,1,2,1,False,8,9,False
online_target,out,24497,29446,0.4563136100769043,61.575651641181715,ok,,m128_n128_cm2_cn1_pp1_dyn0_sw8,128,128,,,True,False,2,1,1,False,8,9,False
online_target,out,24497,29446,0.44630934397379557,62.95590328235476,ok,,m128_n160_cm1_cn2_pp1_dyn0_sw8,128,160,,,True,False,1,2,1,False,8,9,False
online_target,out,24497,29446,0.46887998580932616,59.925372683003964,ok,,m128_n160_cm2_cn1_pp1_dyn0_sw8,128,160,,,True,False,2,1,1,False,8,9,False
online_target,out,24497,29446,0.4085952123006185,68.76685542891992,ok,,m128_n192_cm1_cn2_pp1_dyn0_sw8,128,192,,,True,False,1,2,1,False,8,9,False
online_target,out,24497,29446,0.4310261408487956,65.18817591409662,ok,,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False
online_target,out,24497,29446,0.73787841796875,38.07918379097443,ok,,m128_n208_cm1_cn2_pp1_dyn0_sw8,128,208,,,True,False,1,2,1,False,8,9,False
online_target,out,24497,29446,0.4975200017293294,56.47573523790065,ok,,m128_n208_cm2_cn1_pp1_dyn0_sw8,128,208,,,True,False,2,1,1,False,8,9,False
online_target,out,24497,29446,0.3885674794514974,72.3112699315146,ok,,m192_n128_cm1_cn2_pp1_dyn0_sw8,192,128,,,True,False,1,2,1,False,8,9,False
online_target,out,24497,29446,0.414846928914388,67.73054332776326,ok,,m192_n128_cm2_cn1_pp1_dyn0_sw8,192,128,,,True,False,2,1,1,False,8,9,False
