case,op,tokens,routed_m,ms,mfu_percent,status,error,config_label,config_tile_m,config_tile_n,config_tile_k,config_num_warps,config_pingpong,config_is_dynamic_persistent,config_cluster_m,config_cluster_n,config_cluster_k,config_swap_ab,config_max_swizzle_size,config_device_capacity,config_use_tma_gather
online_min,out,12176,14395,0.2185856024424235,62.84001028003735,ok,,m256_n160_cm1_cn1_pp0_dyn0_sw8,256,160,,,False,False,1,1,1,False,8,9,False
online_min,out,12176,14395,0.2167103926340739,63.38376917503824,ok,,m256_n160_cm1_cn2_pp0_dyn1_sw8,256,160,,,False,True,1,2,1,False,8,9,False
online_min,out,12176,14395,0.22294400533040365,61.61153103979349,ok,,m256_n160_cm1_cn2_pp0_dyn0_sw4,256,160,,,False,False,1,2,1,False,4,9,False
online_min,out,12176,14395,0.22665173212687176,60.60364672995819,ok,,m256_n160_cm2_cn1_pp0_dyn1_sw8,256,160,,,False,True,2,1,1,False,8,9,False
online_min,out,12176,14395,0.223306671778361,61.51146938495145,ok,,m256_n160_cm2_cn1_pp0_dyn0_sw4,256,160,,,False,False,2,1,1,False,4,9,False
online_min,out,12176,14395,0.2126677354176839,64.58864800329214,ok,,m256_n192_cm1_cn1_pp0_dyn0_sw8,256,192,,,False,False,1,1,1,False,8,9,False
online_min,out,12176,14395,0.21717119216918945,63.24927983012102,ok,,m256_n192_cm1_cn2_pp0_dyn1_sw8,256,192,,,False,True,1,2,1,False,8,9,False
online_min,out,12176,14395,0.2135957400004069,64.3080311644974,ok,,m256_n192_cm1_cn2_pp0_dyn0_sw4,256,192,,,False,False,1,2,1,False,4,9,False
online_min,out,12176,14395,0.21575253804524738,63.6651676453019,ok,,m256_n192_cm2_cn1_pp0_dyn1_sw8,256,192,,,False,True,2,1,1,False,8,9,False
online_min,out,12176,14395,0.2111786683400472,65.0440767172184,ok,,m256_n192_cm2_cn1_pp0_dyn0_sw4,256,192,,,False,False,2,1,1,False,4,9,False
online_min,out,12176,14395,0.2488874594370524,55.18928730125145,ok,,m256_n208_cm1_cn1_pp0_dyn0_sw8,256,208,,,False,False,1,1,1,False,8,9,False
online_min,out,12176,14395,0.2438634713490804,56.32627727540075,ok,,m256_n208_cm1_cn2_pp0_dyn0_sw4,256,208,,,False,False,1,2,1,False,4,9,False
