epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
22,16353.2,1.11659,0.58274,0.98585,0.94579,0.73075,0.78681,0.50516,1.66595,0.66287,0.77772,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
23,17178.6,1.11567,0.5823,0.98474,0.94431,0.73513,0.78934,0.50762,1.65825,0.65471,0.77655,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
24,18003.7,1.11257,0.57683,0.98092,0.94615,0.73714,0.79128,0.50955,1.6533,0.64862,0.77549,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
25,18833.9,1.10572,0.57155,0.98047,0.94413,0.74024,0.79259,0.51087,1.64852,0.64444,0.77487,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
26,19660.7,1.10152,0.56965,0.97793,0.94261,0.74311,0.79355,0.51196,1.64528,0.64108,0.77432,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
27,20488.3,1.09705,0.56844,0.97632,0.94392,0.74401,0.79632,0.51322,1.64155,0.63742,0.77377,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
28,21315.6,1.09937,0.56958,0.97585,0.946,0.74347,0.79677,0.51445,1.63886,0.63406,0.77295,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
29,22143.3,1.09508,0.56597,0.97373,0.9444,0.74558,0.79761,0.51547,1.63593,0.63134,0.77208,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
30,22971.7,1.10142,0.56724,0.97683,0.94379,0.74611,0.7983,0.51636,1.63361,0.62854,0.77155,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
31,23799.5,1.10362,0.56783,0.97508,0.94469,0.748,0.79975,0.51697,1.63139,0.62621,0.77073,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,24628.4,1.09394,0.56439,0.97328,0.94275,0.74984,0.80029,0.51759,1.62739,0.62265,0.7702,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,25455.5,1.09175,0.56091,0.97294,0.94545,0.75032,0.80095,0.51805,1.62629,0.62034,0.76995,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,26281.7,1.08809,0.55747,0.97145,0.943,0.75212,0.80157,0.51838,1.62394,0.61851,0.76972,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,27110.7,1.0858,0.55838,0.97058,0.94195,0.75367,0.80245,0.51877,1.62372,0.61656,0.7693,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,27939,1.0861,0.55897,0.97041,0.94412,0.75404,0.80315,0.51959,1.62244,0.61454,0.76926,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,28765,1.08651,0.55834,0.97008,0.94417,0.75307,0.80285,0.52032,1.62008,0.61258,0.76884,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,29590.9,1.08437,0.55509,0.96785,0.94583,0.75324,0.80362,0.52072,1.61956,0.61179,0.76823,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,30417.1,1.08047,0.55543,0.96819,0.94546,0.75254,0.80328,0.52094,1.61833,0.61015,0.7679,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,31242.6,1.08078,0.55424,0.96726,0.94615,0.7527,0.80403,0.52236,1.61523,0.60841,0.76743,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,32069.2,1.07952,0.55194,0.96682,0.94579,0.75364,0.80454,0.52288,1.61496,0.60789,0.76693,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,32896.3,1.07475,0.54837,0.96428,0.94372,0.75407,0.80411,0.52276,1.61392,0.60637,0.76687,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,33721.1,1.08339,0.55336,0.96539,0.94265,0.75512,0.80427,0.52303,1.61308,0.60478,0.76655,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,34546.8,1.08029,0.55173,0.96691,0.94456,0.75588,0.80501,0.52458,1.61095,0.60325,0.76647,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,35374,1.07249,0.54915,0.96798,0.94816,0.75464,0.80533,0.52522,1.61004,0.60177,0.76671,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,36201,1.07043,0.54398,0.96464,0.94639,0.75688,0.80623,0.52581,1.60868,0.60056,0.76666,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,37027.4,1.06938,0.54436,0.96294,0.9478,0.75609,0.80612,0.52592,1.60883,0.59926,0.76659,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,37852.2,1.06921,0.54449,0.96624,0.94515,0.75744,0.80667,0.52674,1.60763,0.59797,0.76625,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,38679.6,1.06611,0.54383,0.96569,0.94736,0.75696,0.8072,0.52685,1.60717,0.59674,0.76609,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,39503.6,1.06687,0.54083,0.96389,0.94596,0.75857,0.80764,0.52702,1.60703,0.59598,0.76572,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,40330,1.06356,0.5413,0.96422,0.94535,0.7583,0.80779,0.52732,1.60574,0.59426,0.76536,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,41155.5,1.06416,0.5403,0.96177,0.94669,0.75839,0.80792,0.52759,1.60492,0.59357,0.76505,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,41981.1,1.05909,0.53589,0.96258,0.94928,0.757,0.80759,0.52752,1.60438,0.59301,0.76485,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,42807.4,1.06083,0.53734,0.96126,0.94858,0.75814,0.80794,0.52732,1.60403,0.59277,0.76446,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,43633.5,1.06085,0.53695,0.961,0.95084,0.75728,0.80799,0.52767,1.60363,0.59227,0.76416,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,44458.4,1.05673,0.53661,0.96078,0.94954,0.75899,0.80838,0.52808,1.60296,0.59107,0.7639,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,45282.9,1.0589,0.53538,0.95872,0.9505,0.75901,0.8086,0.52817,1.60181,0.59016,0.76378,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,46108.6,1.05548,0.53281,0.95834,0.94936,0.75981,0.80881,0.52835,1.60021,0.58857,0.76359,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,46934.9,1.05487,0.53228,0.96087,0.94874,0.76056,0.80884,0.52833,1.59968,0.58837,0.76319,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,47761.5,1.0514,0.53295,0.95628,0.95053,0.75956,0.8089,0.5288,1.59792,0.58708,0.76306,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,48586,1.04993,0.53136,0.95869,0.95087,0.75944,0.80837,0.52884,1.59705,0.58694,0.76276,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,49413.9,1.05088,0.53073,0.95889,0.94961,0.76016,0.80855,0.52938,1.59568,0.58685,0.76266,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,50238.6,1.04798,0.52878,0.95617,0.95007,0.76028,0.80866,0.52953,1.59592,0.58647,0.76246,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,51063.3,1.04924,0.52866,0.95631,0.94811,0.76063,0.8092,0.52973,1.59643,0.58623,0.76211,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,51888.7,1.04736,0.52675,0.95699,0.94797,0.7617,0.8111,0.5298,1.59568,0.58604,0.76195,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,52714.8,1.04442,0.52452,0.9537,0.94604,0.76262,0.81108,0.52985,1.5959,0.58631,0.76167,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,53541.2,1.04317,0.52363,0.95419,0.94781,0.76111,0.81067,0.52998,1.59442,0.5855,0.76161,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,54366.6,1.04088,0.52334,0.95367,0.94853,0.76126,0.81125,0.53087,1.59101,0.58457,0.76127,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,55190.8,1.04115,0.52147,0.95051,0.95034,0.76035,0.81193,0.53159,1.59022,0.58404,0.76093,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,56018.8,1.03707,0.51956,0.95215,0.95071,0.76095,0.81226,0.531,1.59034,0.58361,0.76081,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,56845.3,1.03911,0.522,0.95185,0.95303,0.75936,0.81262,0.53108,1.59022,0.58322,0.76045,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,57671.2,1.03797,0.51954,0.95076,0.95208,0.75969,0.81211,0.53144,1.58842,0.5825,0.76018,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,58499.3,1.03664,0.51841,0.9498,0.95173,0.76057,0.8123,0.53222,1.58779,0.582,0.75985,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,59326.4,1.03441,0.51682,0.95001,0.94927,0.7603,0.81198,0.53219,1.58737,0.58148,0.75972,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,60152.4,1.0316,0.51427,0.951,0.95327,0.75896,0.81232,0.5324,1.58538,0.58106,0.75942,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,60979.7,1.0313,0.51388,0.95123,0.95215,0.7597,0.81231,0.53243,1.58471,0.58181,0.75912,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,61805.7,1.02718,0.51179,0.94987,0.95178,0.76127,0.8126,0.53259,1.58418,0.5812,0.7588,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,62631.7,1.02798,0.51328,0.94806,0.95152,0.76207,0.81282,0.53309,1.58332,0.58032,0.75815,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,63456.3,1.02982,0.51224,0.94744,0.95108,0.76324,0.81317,0.53322,1.58199,0.57897,0.7574,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,64280.6,1.02325,0.50811,0.94698,0.9531,0.76387,0.81406,0.5336,1.583,0.57804,0.75706,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,65105.8,1.02849,0.51123,0.94606,0.95128,0.76441,0.81374,0.5338,1.58093,0.57689,0.75704,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,65930.5,1.02039,0.50704,0.94383,0.95158,0.76445,0.81473,0.53489,1.58038,0.57658,0.75665,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,66756.5,1.01878,0.50674,0.94494,0.95152,0.76197,0.8138,0.53475,1.57999,0.5766,0.75637,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,67582.1,1.0236,0.50674,0.9456,0.9522,0.76272,0.81395,0.53472,1.58017,0.57609,0.75618,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,68407.1,1.02093,0.50411,0.94385,0.95231,0.7637,0.81524,0.53528,1.5776,0.5755,0.75617,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,69232.3,1.01827,0.50226,0.94472,0.95354,0.76362,0.81445,0.53567,1.57502,0.57492,0.75591,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,70059.5,1.01689,0.50472,0.94359,0.95266,0.76499,0.81464,0.53575,1.57594,0.57393,0.7558,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,70885.2,1.01502,0.50208,0.94366,0.95385,0.76451,0.81511,0.53565,1.57578,0.57417,0.75576,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,71709.1,1.01625,0.50125,0.94302,0.9535,0.76499,0.81531,0.53582,1.57378,0.57287,0.75602,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,72533.8,1.01462,0.50074,0.94241,0.95208,0.76397,0.81512,0.53608,1.57361,0.5718,0.75644,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,73359.3,1.01264,0.49948,0.94039,0.95104,0.76488,0.81551,0.53618,1.57366,0.57103,0.75697,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,74185.7,1.01145,0.49782,0.94085,0.95013,0.76553,0.81571,0.53642,1.57353,0.57042,0.7566,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,75010.4,1.0081,0.49703,0.9413,0.95332,0.76343,0.81578,0.53652,1.57402,0.5708,0.75623,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,75834.2,1.00925,0.49606,0.93891,0.95375,0.76289,0.81566,0.53647,1.57434,0.57,0.75616,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,76658.1,1.00775,0.49538,0.94097,0.952,0.7647,0.81568,0.53649,1.57397,0.56948,0.75579,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,77486.3,1.0044,0.49312,0.93882,0.95095,0.76499,0.81585,0.53658,1.57297,0.56813,0.7558,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,78314.7,1.00301,0.49152,0.93726,0.95136,0.76366,0.81556,0.53697,1.57279,0.56809,0.75597,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,79151.1,1.00305,0.48978,0.93723,0.95401,0.76292,0.81626,0.53716,1.57271,0.56834,0.75614,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,79984.6,0.99974,0.48955,0.93768,0.95484,0.76386,0.81712,0.53753,1.57068,0.5667,0.75594,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,80814.7,0.99983,0.48855,0.934,0.95295,0.76521,0.81681,0.53754,1.57059,0.56498,0.75552,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,81646.8,0.9983,0.48584,0.93305,0.95577,0.76499,0.81777,0.53772,1.57062,0.56404,0.75511,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,82475.8,0.99538,0.48519,0.93477,0.95492,0.76527,0.81721,0.53745,1.56962,0.56356,0.75479,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,83305.1,0.99632,0.48554,0.9377,0.95414,0.76629,0.81751,0.53735,1.5702,0.56297,0.75509,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,84135.7,0.99754,0.48762,0.93319,0.95447,0.76647,0.81697,0.53763,1.56903,0.56283,0.75457,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,84967,0.99685,0.48565,0.93687,0.95395,0.76672,0.8175,0.538,1.568,0.56186,0.75428,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,85797.4,0.99252,0.4841,0.93385,0.95296,0.7672,0.81751,0.53808,1.56797,0.56067,0.75449,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,86628.1,0.98763,0.48021,0.93429,0.95269,0.76772,0.81804,0.53841,1.56725,0.5606,0.75438,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,87458.7,0.98759,0.48139,0.93076,0.95137,0.76805,0.81783,0.53855,1.56542,0.56016,0.75395,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,88287.5,0.98813,0.47926,0.93211,0.95356,0.76738,0.81803,0.53869,1.56383,0.55908,0.75372,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,89119.5,0.98715,0.4786,0.93265,0.95473,0.76645,0.8179,0.53908,1.56239,0.55777,0.75344,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,89948.3,0.9801,0.47617,0.92989,0.95415,0.76801,0.81843,0.53992,1.56117,0.55694,0.75318,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,90776.8,0.98221,0.47602,0.92964,0.9536,0.767,0.81778,0.53969,1.56185,0.55678,0.75348,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,91609.5,0.98696,0.47654,0.92842,0.95476,0.76704,0.81858,0.53966,1.56219,0.55688,0.75342,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,92439,0.98094,0.47576,0.92805,0.95263,0.76817,0.81892,0.53956,1.56169,0.55537,0.7538,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,93270.2,0.97887,0.47229,0.92781,0.95161,0.77001,0.8197,0.54004,1.56186,0.55444,0.754,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,94101.6,0.97875,0.47472,0.92809,0.95181,0.77125,0.81968,0.54021,1.56117,0.55387,0.75372,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,94930.4,0.97525,0.47261,0.92746,0.95477,0.76931,0.81925,0.54044,1.56129,0.55382,0.75348,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,95760,0.97668,0.46939,0.92627,0.954,0.76871,0.81865,0.54063,1.56077,0.55375,0.7532,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,96590.3,0.97551,0.46988,0.92849,0.95351,0.76947,0.81909,0.54058,1.55971,0.5532,0.75339,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,97420.1,0.97154,0.46747,0.92469,0.95035,0.77212,0.81917,0.54088,1.55987,0.55263,0.75332,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,98250.7,0.96859,0.4669,0.92517,0.95121,0.77055,0.81941,0.54131,1.56048,0.55169,0.75267,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,99082.8,0.96736,0.46562,0.92263,0.95254,0.77058,0.81993,0.54152,1.5578,0.5506,0.75217,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,99911.9,0.96629,0.46358,0.92434,0.953,0.77085,0.82013,0.54194,1.55709,0.54974,0.75207,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,100744,0.96344,0.46168,0.9241,0.9537,0.77085,0.8203,0.54237,1.55551,0.54931,0.75212,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,101573,0.96326,0.46072,0.92297,0.9542,0.77108,0.82085,0.54218,1.55499,0.5483,0.75237,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,102403,0.9637,0.45996,0.92259,0.95567,0.77082,0.82071,0.5425,1.55509,0.54833,0.75191,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,103231,0.96152,0.45917,0.92134,0.95383,0.77135,0.82023,0.54295,1.55291,0.54717,0.75164,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,104061,0.95843,0.45541,0.92016,0.95322,0.77249,0.82075,0.54309,1.55319,0.54651,0.75236,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,104890,0.95276,0.45524,0.92031,0.9542,0.77297,0.82099,0.54346,1.55333,0.54597,0.75234,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,105719,0.95391,0.45486,0.92135,0.95603,0.77262,0.82147,0.54332,1.55315,0.54535,0.75247,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,106548,0.95664,0.45614,0.91877,0.95314,0.7734,0.82137,0.54378,1.55241,0.54444,0.75267,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,107376,0.95228,0.45291,0.91693,0.95346,0.77335,0.82137,0.54364,1.55231,0.54424,0.753,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,108208,0.94861,0.45111,0.91698,0.95509,0.77216,0.82102,0.54263,1.55279,0.54341,0.7526,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,109036,0.94651,0.44962,0.91539,0.95401,0.77367,0.82137,0.54309,1.55195,0.5429,0.75213,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,109866,0.94724,0.44899,0.91618,0.95515,0.77293,0.82111,0.54339,1.55066,0.54276,0.75203,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,110694,0.94171,0.44728,0.9151,0.95595,0.77384,0.82146,0.54419,1.54957,0.5422,0.75191,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
