epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
38,13448.6,1.75447,0.85043,0.88358,0.9062,0.671,0.72366,0.45736,1.86152,0.75705,0.77773,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,13799.3,1.7554,0.85027,0.88271,0.90821,0.66997,0.7241,0.45701,1.8596,0.75763,0.77758,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,14150,1.75384,0.85062,0.88239,0.91287,0.66927,0.72492,0.45743,1.85953,0.75686,0.77733,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,14500.8,1.74497,0.8494,0.87892,0.91422,0.66898,0.72491,0.45777,1.85943,0.7564,0.77725,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,14851.1,1.74392,0.84352,0.87925,0.9118,0.66943,0.72501,0.45839,1.85959,0.75613,0.77722,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,15201.5,1.74039,0.84568,0.87886,0.90861,0.67024,0.72521,0.45847,1.85896,0.75681,0.77723,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,15554.4,1.74158,0.84564,0.88103,0.90816,0.67026,0.72505,0.45834,1.85966,0.75519,0.77704,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,15905.3,1.74023,0.84616,0.87629,0.90661,0.66917,0.72451,0.45859,1.85942,0.75602,0.77691,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,16256.3,1.73522,0.84068,0.87763,0.90966,0.66798,0.72385,0.45824,1.85913,0.75751,0.77673,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,16607.4,1.73001,0.84213,0.87894,0.9127,0.66636,0.72424,0.45827,1.85809,0.75878,0.77646,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,16959.2,1.73667,0.83554,0.87627,0.91282,0.66571,0.72317,0.45716,1.85923,0.75841,0.77631,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,17311.4,1.73125,0.83774,0.87502,0.91615,0.66501,0.72397,0.45711,1.85921,0.75779,0.77611,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,17662.9,1.73246,0.83336,0.87508,0.91883,0.66453,0.72523,0.45796,1.85877,0.75542,0.77594,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,18017.3,1.72405,0.83552,0.87356,0.91887,0.66512,0.72618,0.45803,1.85958,0.75634,0.7757,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,18369.1,1.73012,0.83655,0.87609,0.91837,0.66431,0.72538,0.45819,1.85958,0.75781,0.7753,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,18719.8,1.72201,0.83436,0.87568,0.91652,0.66427,0.72479,0.45775,1.85798,0.76263,0.775,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,19072.3,1.72262,0.82781,0.87334,0.91489,0.66329,0.72361,0.45706,1.85804,0.7664,0.77468,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,19423.6,1.72181,0.83181,0.87219,0.91315,0.66318,0.72443,0.45766,1.85554,0.76845,0.77426,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,19775.6,1.71717,0.83017,0.8739,0.90737,0.6648,0.72473,0.45789,1.85422,0.76955,0.77404,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,20129.6,1.71948,0.83271,0.87147,0.90812,0.66301,0.72452,0.45822,1.85303,0.77116,0.77403,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,20488.4,1.71905,0.83606,0.87393,0.90619,0.66417,0.72561,0.45897,1.85136,0.77199,0.77384,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,20842.6,1.7195,0.83516,0.86972,0.91059,0.66181,0.72549,0.45947,1.84867,0.77396,0.77368,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,21199.8,1.71179,0.82292,0.8731,0.90721,0.66169,0.72519,0.45948,1.8479,0.77592,0.77336,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,21554.9,1.7161,0.82272,0.86989,0.90407,0.66178,0.72501,0.45974,1.844,0.77806,0.77299,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,21907,1.70835,0.81524,0.86936,0.89984,0.6635,0.72483,0.46014,1.84271,0.77955,0.77261,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,22259.8,1.7149,0.81788,0.87069,0.89936,0.66307,0.72508,0.46049,1.84017,0.78195,0.7722,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,22611,1.71373,0.82268,0.87118,0.89256,0.66528,0.72509,0.46094,1.8394,0.78095,0.7719,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,22962.9,1.70393,0.81411,0.87093,0.89255,0.66478,0.72514,0.46061,1.83678,0.78277,0.77149,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,23315.8,1.71003,0.81726,0.86802,0.88812,0.66496,0.72469,0.46103,1.83596,0.7842,0.77114,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,23666.9,1.70875,0.81682,0.86794,0.88832,0.66486,0.72594,0.46141,1.83371,0.78257,0.77079,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,24018.7,1.7082,0.80998,0.86944,0.88516,0.66447,0.72476,0.46136,1.83122,0.78363,0.77047,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,24370.7,1.70419,0.80932,0.86879,0.8831,0.66521,0.72375,0.46108,1.82881,0.78437,0.77032,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,24722.5,1.70187,0.80726,0.86733,0.87986,0.66825,0.72569,0.46192,1.82695,0.78271,0.77007,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,25074.3,1.69871,0.80565,0.86608,0.88896,0.66789,0.72703,0.46271,1.82487,0.77947,0.76977,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,25426,1.69489,0.80245,0.86573,0.89081,0.66783,0.72739,0.46299,1.82448,0.77683,0.76959,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,25779,1.69747,0.80188,0.86618,0.89077,0.66809,0.72715,0.46255,1.82289,0.77679,0.76924,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,26131.8,1.69482,0.80051,0.86525,0.89228,0.66867,0.72857,0.46382,1.82072,0.77416,0.76904,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,26483.5,1.69314,0.79749,0.86698,0.89475,0.6707,0.73118,0.46591,1.81753,0.77196,0.76889,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,26835.4,1.6928,0.79363,0.86441,0.89831,0.66987,0.73222,0.46681,1.81556,0.76966,0.76838,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,27188,1.69241,0.80072,0.86436,0.90086,0.67035,0.73338,0.46753,1.81346,0.76585,0.76825,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,27539.5,1.68476,0.79827,0.86535,0.89918,0.671,0.73355,0.46859,1.81045,0.76582,0.7682,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,27890.7,1.69106,0.79898,0.86513,0.89739,0.67143,0.73347,0.46837,1.80855,0.76441,0.76816,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,28244.2,1.68438,0.79593,0.86471,0.89693,0.67105,0.73228,0.46736,1.80785,0.76453,0.76794,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,28598.3,1.69057,0.792,0.86583,0.89551,0.67197,0.73139,0.46693,1.8061,0.7647,0.76775,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,28951.4,1.68344,0.794,0.86469,0.89381,0.67131,0.73054,0.46706,1.80374,0.76747,0.76746,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,29305.3,1.68028,0.79111,0.86361,0.88915,0.6722,0.72846,0.46584,1.80259,0.76705,0.76734,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,29660.2,1.68158,0.79192,0.8671,0.89398,0.67213,0.73083,0.46697,1.8008,0.76357,0.76709,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,30012.2,1.68167,0.79276,0.86404,0.89551,0.67336,0.73198,0.46761,1.79874,0.75866,0.76696,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,30364.2,1.67824,0.78805,0.86497,0.89987,0.67362,0.73542,0.47032,1.79725,0.75512,0.76684,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,30715.6,1.67791,0.78886,0.86297,0.90531,0.67332,0.738,0.47159,1.79633,0.75189,0.76658,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,31066.8,1.67429,0.78356,0.86209,0.9026,0.67747,0.73919,0.47222,1.79549,0.74952,0.76615,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,31418.7,1.67567,0.77913,0.86042,0.90391,0.67704,0.74002,0.47322,1.79467,0.74702,0.76599,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,31770.4,1.67459,0.77859,0.85938,0.90333,0.68011,0.74158,0.4739,1.79327,0.74416,0.76575,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,32122.7,1.67025,0.7725,0.86124,0.90743,0.67898,0.7435,0.47489,1.79185,0.74065,0.76565,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,32473.8,1.66751,0.774,0.85797,0.90961,0.67822,0.74423,0.47505,1.79041,0.73825,0.76541,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,32825.7,1.66927,0.77144,0.85857,0.90947,0.6792,0.74491,0.47548,1.78954,0.73586,0.76511,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,33179.7,1.66798,0.77198,0.86034,0.91162,0.67774,0.74532,0.4761,1.78712,0.7353,0.76469,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,33534.4,1.6694,0.77885,0.85886,0.91027,0.67979,0.74684,0.47676,1.78522,0.73286,0.76446,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,33886.8,1.66334,0.77221,0.85683,0.91027,0.68033,0.74691,0.47668,1.78411,0.73192,0.76425,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,34240.3,1.65869,0.76992,0.85919,0.91066,0.68053,0.74691,0.47698,1.7827,0.73226,0.76404,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,34591.8,1.66164,0.76912,0.85794,0.91022,0.67979,0.74739,0.47708,1.78093,0.73082,0.76369,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,34943.2,1.66498,0.7659,0.85717,0.9083,0.68081,0.74736,0.47712,1.7793,0.72944,0.7634,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,35294.9,1.65815,0.7596,0.85595,0.90731,0.68201,0.74788,0.47773,1.77853,0.72795,0.76313,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,35646.4,1.65988,0.7616,0.85491,0.90672,0.68286,0.74825,0.47826,1.77629,0.72623,0.76287,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,35999.4,1.65443,0.7652,0.85911,0.90863,0.68214,0.74907,0.47898,1.77431,0.72589,0.76248,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,36354.9,1.65766,0.7601,0.85753,0.90868,0.682,0.74973,0.47929,1.77305,0.72528,0.76224,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,36711.1,1.65023,0.75883,0.85561,0.90599,0.68497,0.75102,0.48008,1.77096,0.72469,0.76201,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,37066.7,1.65683,0.76102,0.854,0.90538,0.68545,0.75141,0.48058,1.77056,0.72247,0.76182,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,37420.6,1.6485,0.75175,0.85403,0.90333,0.68684,0.7522,0.48067,1.76928,0.72057,0.76165,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,37772.6,1.64447,0.75335,0.85434,0.90478,0.68701,0.75267,0.48068,1.76874,0.71787,0.76135,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,38124,1.64841,0.74828,0.85302,0.91037,0.68906,0.75394,0.48181,1.76698,0.71346,0.76116,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,38476.3,1.64731,0.75113,0.85326,0.90738,0.69099,0.75443,0.48198,1.76597,0.71118,0.76087,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,38829.9,1.6433,0.74404,0.85532,0.91011,0.69047,0.75482,0.48223,1.76463,0.70874,0.76071,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,39181.2,1.64656,0.74741,0.85404,0.91031,0.6903,0.75485,0.4825,1.76331,0.70774,0.76057,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,39532.9,1.63764,0.74525,0.85339,0.90842,0.69208,0.75526,0.48322,1.76123,0.70648,0.76039,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,39886.5,1.63767,0.73868,0.85311,0.91088,0.69335,0.75628,0.4837,1.76104,0.70459,0.76022,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,40238.6,1.64164,0.74274,0.85105,0.91069,0.69448,0.75615,0.48424,1.75957,0.7028,0.76011,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,40590.3,1.635,0.74199,0.85203,0.91252,0.69435,0.75713,0.48504,1.75826,0.70151,0.75992,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,40944,1.63723,0.739,0.85189,0.91366,0.69392,0.75732,0.48541,1.75665,0.70037,0.75977,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,41297.4,1.63804,0.739,0.85355,0.91166,0.69527,0.75739,0.48573,1.75471,0.69883,0.75958,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,41650.7,1.63564,0.74236,0.85106,0.91356,0.69473,0.75805,0.48639,1.75454,0.69601,0.75945,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,42002.1,1.62718,0.72821,0.85094,0.91512,0.69533,0.75858,0.48735,1.75343,0.69409,0.75935,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,42357.1,1.62809,0.73077,0.851,0.9134,0.69564,0.75963,0.48761,1.75242,0.69283,0.75906,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,42712.4,1.62697,0.72995,0.84991,0.91144,0.69726,0.75984,0.48779,1.75125,0.6929,0.75886,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,43069.1,1.62716,0.73064,0.84959,0.91067,0.69731,0.7594,0.48793,1.7512,0.69281,0.75878,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,43421.3,1.62357,0.7261,0.85115,0.90917,0.69872,0.75959,0.48838,1.7494,0.6927,0.75856,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,43772.9,1.62134,0.72826,0.84977,0.90738,0.70103,0.75977,0.48874,1.7483,0.69159,0.7584,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,44124.7,1.61859,0.71911,0.85005,0.90873,0.6998,0.75986,0.48881,1.74694,0.69174,0.75836,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,44476.9,1.61895,0.72201,0.84856,0.90858,0.69953,0.76025,0.48902,1.74697,0.69091,0.75816,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,44828.1,1.62115,0.72336,0.84881,0.90771,0.70157,0.76058,0.48929,1.74651,0.6897,0.75811,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,45180.3,1.61893,0.72325,0.84773,0.91123,0.70001,0.7612,0.49,1.74599,0.68768,0.75807,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,45532.2,1.6148,0.71837,0.8482,0.90842,0.70182,0.76109,0.49007,1.74573,0.6864,0.75775,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,45884.5,1.60757,0.71246,0.84805,0.9098,0.70217,0.76218,0.49053,1.74471,0.68517,0.75754,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,46237.3,1.61479,0.71543,0.84542,0.91311,0.70154,0.762,0.4908,1.74404,0.68396,0.75734,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,46588.3,1.6081,0.70837,0.84502,0.91361,0.70316,0.76291,0.49129,1.74266,0.68254,0.75726,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,46940.5,1.60758,0.71212,0.84694,0.9134,0.70395,0.76342,0.49135,1.74208,0.68023,0.7571,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,47293.1,1.60483,0.71246,0.84476,0.91306,0.70476,0.76251,0.4911,1.74166,0.67938,0.75693,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,47644.7,1.60554,0.71114,0.84603,0.91243,0.70546,0.76295,0.49161,1.73952,0.67894,0.75676,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
