epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
132,108818,0.96273,0.46049,0.92094,0.9526,0.77098,0.81947,0.54207,1.56071,0.55554,0.75255,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,109639,0.96393,0.46108,0.92002,0.95158,0.77144,0.81964,0.54216,1.55955,0.55522,0.75196,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,110461,0.96085,0.4607,0.91964,0.95209,0.77206,0.81931,0.54262,1.55769,0.55434,0.75128,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,111281,0.9572,0.45639,0.92101,0.95143,0.77308,0.81932,0.54309,1.55539,0.55423,0.75108,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,112102,0.95581,0.45451,0.917,0.95329,0.7725,0.81956,0.5433,1.55552,0.55474,0.75048,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,112924,0.95661,0.45502,0.91714,0.95273,0.7716,0.81938,0.54347,1.55597,0.55436,0.75055,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,113746,0.95108,0.45243,0.91604,0.95366,0.77195,0.82044,0.54403,1.55463,0.55191,0.75048,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,114567,0.95104,0.45177,0.91763,0.9534,0.77333,0.82038,0.5445,1.55361,0.55101,0.75081,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,115391,0.95503,0.45066,0.91544,0.95349,0.77308,0.82033,0.54468,1.55187,0.55093,0.75048,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,116212,0.94253,0.44834,0.91531,0.95179,0.77508,0.82109,0.5446,1.55109,0.55043,0.74968,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,117035,0.94623,0.44915,0.91278,0.95319,0.77373,0.82106,0.54477,1.55127,0.55047,0.74909,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,117856,0.94264,0.44553,0.91335,0.9525,0.77384,0.82064,0.54494,1.54975,0.55003,0.74933,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,118677,0.94098,0.44352,0.91509,0.95316,0.77471,0.82101,0.54512,1.54972,0.549,0.74923,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,119500,0.93729,0.44238,0.91321,0.95329,0.77487,0.82113,0.54553,1.54698,0.54713,0.74932,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,120321,0.93373,0.44045,0.91407,0.95286,0.77545,0.8211,0.54548,1.54636,0.54706,0.74916,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,121143,0.93413,0.44029,0.91062,0.95376,0.77405,0.82109,0.54542,1.54627,0.54634,0.74867,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,121965,0.93193,0.43759,0.91155,0.95402,0.77313,0.82132,0.54528,1.54522,0.54533,0.74865,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,122786,0.93023,0.43622,0.90981,0.95401,0.77407,0.82389,0.54572,1.54605,0.54526,0.74866,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,123608,0.92722,0.43477,0.90926,0.95342,0.77529,0.82434,0.54603,1.54775,0.54496,0.74869,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,124431,0.92524,0.43307,0.90822,0.95516,0.77428,0.8243,0.54611,1.54812,0.54571,0.74855,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,125253,0.92459,0.43168,0.90873,0.95518,0.77486,0.82426,0.54595,1.54652,0.54462,0.7482,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,126075,0.92288,0.43092,0.9071,0.95442,0.77513,0.82187,0.5457,1.54663,0.54416,0.74804,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,126897,0.92091,0.4297,0.90539,0.95495,0.77454,0.82431,0.54589,1.54638,0.54432,0.74791,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,127720,0.91504,0.4265,0.9053,0.95523,0.77491,0.82169,0.54577,1.54487,0.54382,0.74793,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,128541,0.9125,0.42446,0.90562,0.95438,0.77511,0.82132,0.54575,1.54596,0.54428,0.74798,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,129364,0.90985,0.42295,0.90324,0.95447,0.77439,0.82143,0.54598,1.5458,0.54289,0.74778,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,130185,0.90926,0.41985,0.90346,0.9546,0.77565,0.82202,0.54613,1.54495,0.54186,0.74765,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,131007,0.90292,0.41808,0.90058,0.95377,0.77572,0.82197,0.54583,1.54417,0.54165,0.74757,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,131829,0.90576,0.41988,0.89918,0.95352,0.77766,0.8226,0.54607,1.54221,0.53946,0.74739,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,132651,0.901,0.41588,0.89969,0.95228,0.77914,0.82517,0.54653,1.54175,0.5384,0.74725,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,133473,0.89486,0.41194,0.89707,0.95169,0.78077,0.823,0.54682,1.54166,0.53811,0.74691,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,134295,0.89415,0.40984,0.89614,0.95223,0.78033,0.82513,0.54725,1.53939,0.5371,0.74662,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,135118,0.89599,0.41002,0.89633,0.95337,0.77955,0.82558,0.54804,1.53892,0.5357,0.74654,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,135940,0.89044,0.40744,0.89736,0.95402,0.77878,0.826,0.5487,1.53904,0.53537,0.74636,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,136761,0.88704,0.40588,0.89422,0.95558,0.77834,0.82617,0.54889,1.53752,0.53523,0.74626,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,137582,0.88355,0.4053,0.89366,0.95617,0.77758,0.82594,0.54913,1.53638,0.53441,0.74584,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,138404,0.8775,0.40126,0.89392,0.95544,0.77869,0.82589,0.54939,1.53424,0.53303,0.74612,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,139225,0.87771,0.39972,0.89325,0.95696,0.7789,0.82716,0.5499,1.53334,0.53227,0.74615,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,140045,0.87388,0.39728,0.89061,0.95666,0.77912,0.82736,0.54973,1.53376,0.53325,0.74576,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,140866,0.86962,0.39533,0.88973,0.95665,0.7789,0.82757,0.54949,1.534,0.53241,0.74584,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,141686,0.86539,0.39346,0.89021,0.95408,0.78085,0.82789,0.5502,1.53262,0.53209,0.74605,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,142507,0.86397,0.39041,0.88743,0.95346,0.7816,0.82816,0.55007,1.53333,0.53182,0.74607,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,143327,0.85769,0.38644,0.8842,0.95506,0.78041,0.82785,0.55003,1.53164,0.53174,0.74599,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,144148,0.85681,0.38571,0.88484,0.95393,0.78168,0.82866,0.55028,1.53219,0.5323,0.74566,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,144968,0.85234,0.3824,0.88228,0.95437,0.78198,0.82848,0.55046,1.53204,0.53081,0.74538,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,145789,0.84537,0.3799,0.8828,0.95495,0.78186,0.82862,0.54998,1.53259,0.53113,0.74563,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,146607,0.84108,0.37656,0.88237,0.95535,0.78118,0.8287,0.55047,1.53318,0.53032,0.74592,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,147426,0.83834,0.37531,0.88088,0.95475,0.78059,0.82809,0.55018,1.53357,0.53118,0.74609,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,148246,0.83332,0.37075,0.87983,0.95576,0.78198,0.82866,0.55005,1.53393,0.53074,0.7462,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,149065,0.83158,0.37027,0.88052,0.95443,0.78252,0.82896,0.5506,1.53309,0.53046,0.74625,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,149884,0.825,0.36716,0.87938,0.95212,0.78316,0.82885,0.55034,1.53249,0.52983,0.74656,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,150703,0.82116,0.36324,0.8754,0.95282,0.78327,0.82878,0.54974,1.5324,0.52935,0.7467,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,151523,0.81638,0.36129,0.87222,0.95402,0.78306,0.82916,0.55075,1.53065,0.52814,0.74683,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,152342,0.81119,0.35725,0.87066,0.95326,0.78354,0.82959,0.55046,1.53175,0.52789,0.74679,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,153161,0.80901,0.35468,0.87114,0.95192,0.78481,0.82917,0.55009,1.53265,0.52834,0.74739,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,153980,0.80567,0.3534,0.86926,0.95577,0.78122,0.82898,0.54943,1.53374,0.52955,0.74732,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,154800,0.79854,0.34999,0.86734,0.95622,0.78112,0.82943,0.54982,1.53325,0.5307,0.74737,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,155619,0.78912,0.34517,0.86648,0.95795,0.77987,0.82918,0.54948,1.53462,0.53151,0.7473,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,156441,0.78727,0.34209,0.86666,0.95624,0.78014,0.82901,0.54954,1.536,0.53289,0.74744,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,157265,0.76666,0.30814,0.82316,0.95517,0.78137,0.8287,0.54937,1.53565,0.5327,0.74764,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,158087,0.75471,0.30263,0.81785,0.9563,0.78242,0.82944,0.54978,1.53207,0.52988,0.7479,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,158907,0.74603,0.29833,0.81617,0.95638,0.78397,0.83022,0.55241,1.52566,0.52627,0.74843,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,159728,0.73403,0.29298,0.81448,0.95747,0.78298,0.83014,0.55297,1.52301,0.524,0.74836,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,160550,0.72787,0.28991,0.81315,0.95752,0.78316,0.82994,0.5535,1.52133,0.52222,0.74855,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,161371,0.71972,0.28558,0.80905,0.95641,0.78397,0.82999,0.55378,1.52029,0.52142,0.74867,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,162191,0.7134,0.28204,0.80976,0.95431,0.7851,0.83013,0.55385,1.51986,0.52073,0.74877,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,163012,0.70378,0.27783,0.80639,0.95495,0.78505,0.82997,0.55402,1.51839,0.52038,0.74907,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
