epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
41,33331.4,1.09861,0.56706,0.97568,0.94649,0.74898,0.80264,0.52152,1.61997,0.61714,0.76874,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,34145.5,1.09265,0.56409,0.97321,0.94411,0.74971,0.80265,0.52178,1.61923,0.61611,0.76876,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,34956.2,1.08748,0.5605,0.97204,0.94366,0.75097,0.80311,0.52216,1.61851,0.61581,0.76868,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,35767.5,1.08527,0.5595,0.97115,0.94379,0.75183,0.80315,0.52201,1.61734,0.61501,0.76876,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,36581.5,1.08498,0.55742,0.97024,0.94307,0.75395,0.80315,0.52272,1.61619,0.61304,0.76866,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,37393,1.08422,0.5598,0.97043,0.9443,0.75415,0.80385,0.523,1.61539,0.6108,0.76844,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,38204.7,1.08199,0.55554,0.97187,0.94734,0.75183,0.80365,0.52399,1.61377,0.6098,0.76805,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,39017.6,1.08078,0.55331,0.96956,0.94861,0.75248,0.80433,0.52438,1.61284,0.60828,0.76754,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,39829.5,1.07918,0.55144,0.97039,0.94913,0.75237,0.80449,0.52453,1.61145,0.60727,0.7671,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,40641.7,1.07854,0.5526,0.96739,0.94783,0.75329,0.80457,0.52478,1.61001,0.60668,0.76682,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,41453.7,1.0758,0.55,0.97089,0.94817,0.75237,0.80457,0.52528,1.60863,0.60612,0.76619,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,42265.3,1.07682,0.54964,0.96757,0.94747,0.75388,0.80511,0.52604,1.60677,0.60482,0.76577,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,43078.8,1.07456,0.54598,0.96793,0.94883,0.75367,0.80557,0.52601,1.60639,0.60306,0.76556,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,43890.8,1.07441,0.54836,0.96689,0.94984,0.75421,0.8056,0.52582,1.60618,0.6022,0.76547,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,44702.1,1.07243,0.54751,0.96604,0.95106,0.75342,0.80561,0.52618,1.6056,0.60111,0.76548,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,45515.1,1.07385,0.54679,0.96571,0.95001,0.75424,0.806,0.52613,1.60616,0.60053,0.76528,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,46328.3,1.06865,0.54378,0.96834,0.94904,0.75615,0.80634,0.52624,1.60365,0.59944,0.7647,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,47140.1,1.06605,0.54429,0.96644,0.94771,0.75636,0.80622,0.52655,1.60163,0.59913,0.76463,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,47950.7,1.06495,0.5432,0.96631,0.94767,0.75744,0.80666,0.5266,1.60206,0.59837,0.76465,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,48765.4,1.06576,0.5425,0.9659,0.94835,0.75744,0.80689,0.52654,1.60169,0.5988,0.76423,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,49577.2,1.06415,0.5398,0.96223,0.9478,0.75803,0.80757,0.52667,1.6007,0.59779,0.76389,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,50390.1,1.06353,0.54211,0.96412,0.95086,0.75706,0.80766,0.52693,1.59862,0.59667,0.76325,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,51202.7,1.0621,0.53736,0.9647,0.95005,0.75653,0.80908,0.52755,1.59776,0.59585,0.7628,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,52014.4,1.05912,0.53639,0.96083,0.95001,0.75712,0.80745,0.52785,1.59622,0.59509,0.76235,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,52827.6,1.05776,0.53609,0.95845,0.95131,0.75663,0.80788,0.52801,1.59404,0.59373,0.76203,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,53640.5,1.05919,0.53539,0.96093,0.95236,0.75733,0.80993,0.5284,1.5942,0.59252,0.7619,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,54452.8,1.05718,0.53263,0.95878,0.95282,0.75723,0.80858,0.52874,1.59233,0.59179,0.76214,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,55265.6,1.05257,0.53031,0.95702,0.95305,0.75841,0.81072,0.52919,1.59231,0.59132,0.76198,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,56077.5,1.05226,0.53356,0.95796,0.95372,0.75681,0.81041,0.52947,1.59261,0.59094,0.76196,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,56888.5,1.05213,0.53069,0.95629,0.95251,0.75744,0.81074,0.52992,1.59326,0.59002,0.76207,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,57699.6,1.0527,0.5321,0.95626,0.95303,0.75725,0.81119,0.52993,1.59338,0.5891,0.76231,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,58512.5,1.04825,0.52986,0.95737,0.95214,0.7582,0.81095,0.53024,1.59248,0.58845,0.7619,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,59323.6,1.04594,0.52699,0.95463,0.94915,0.76,0.81153,0.5303,1.59128,0.58887,0.76172,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,60135.2,1.04633,0.52587,0.95606,0.95002,0.761,0.81183,0.53044,1.59132,0.58845,0.76158,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,60949.2,1.04363,0.5242,0.95623,0.95,0.76132,0.81164,0.53039,1.58971,0.58663,0.76172,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,61760.6,1.04288,0.52569,0.9563,0.95167,0.76131,0.81136,0.53034,1.58875,0.58565,0.76165,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,62570.3,1.04562,0.52544,0.95586,0.9505,0.76192,0.81114,0.53052,1.58895,0.58549,0.7617,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,63384.9,1.03954,0.52186,0.95527,0.9505,0.76186,0.80967,0.53066,1.58801,0.58401,0.76161,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,64196.9,1.04401,0.52267,0.95444,0.94961,0.76176,0.81122,0.53113,1.58518,0.58282,0.76142,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,65007.5,1.03459,0.51838,0.95277,0.94903,0.76186,0.8113,0.53157,1.58512,0.58251,0.76154,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,65819.3,1.03413,0.51677,0.95219,0.94984,0.76278,0.8121,0.5321,1.58479,0.58228,0.7611,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,66630.6,1.03769,0.51817,0.95293,0.94986,0.76214,0.81223,0.53235,1.58262,0.58254,0.76059,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,67442.3,1.03862,0.5178,0.95155,0.94887,0.76283,0.81221,0.53255,1.58296,0.58241,0.76045,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,68253.6,1.03404,0.51569,0.95125,0.94895,0.7629,0.81314,0.53265,1.58249,0.58223,0.76017,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,69063.5,1.0326,0.51539,0.94982,0.95012,0.76316,0.81308,0.53277,1.58322,0.58198,0.76024,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,69873.6,1.02916,0.51271,0.94899,0.95135,0.76337,0.81346,0.53316,1.58246,0.58043,0.76007,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,70685.6,1.03195,0.51459,0.94935,0.9525,0.76337,0.81396,0.53357,1.58218,0.57959,0.75965,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,71497.4,1.03239,0.51337,0.94809,0.94954,0.76434,0.81324,0.53335,1.58047,0.57881,0.75931,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,72317.7,1.02818,0.5118,0.9476,0.94848,0.76642,0.81365,0.53321,1.58125,0.57887,0.75949,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,73133.5,1.02704,0.51017,0.9488,0.94882,0.76585,0.81344,0.53367,1.58129,0.57881,0.75932,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,73949.7,1.02291,0.50724,0.94862,0.94982,0.76454,0.81376,0.53397,1.58035,0.57828,0.75911,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,74766.9,1.02286,0.5073,0.94507,0.95116,0.76447,0.8138,0.53401,1.5798,0.57765,0.75893,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,75581.6,1.02341,0.50875,0.94546,0.95168,0.76294,0.8134,0.5344,1.57973,0.57748,0.75866,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,76395.7,1.02177,0.50495,0.94492,0.95234,0.76445,0.81415,0.53452,1.57839,0.57681,0.75824,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,77211.5,1.01919,0.50348,0.94655,0.952,0.76471,0.81387,0.53412,1.57813,0.57586,0.7582,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,78025.4,1.01732,0.50217,0.9443,0.95139,0.76519,0.81433,0.53453,1.5766,0.57545,0.7577,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,78843.3,1.01442,0.50108,0.94365,0.95001,0.7656,0.81433,0.53493,1.57537,0.57477,0.75714,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,79659.9,1.01405,0.50136,0.941,0.95096,0.76549,0.8145,0.53585,1.57466,0.57365,0.75687,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,80474.5,1.01253,0.49613,0.94221,0.95273,0.76375,0.81434,0.53558,1.57382,0.57248,0.75674,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,81289.6,1.01172,0.49606,0.9417,0.95159,0.7653,0.81505,0.53604,1.57412,0.57107,0.75686,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,82107,1.01251,0.49664,0.94116,0.94985,0.76607,0.8147,0.53535,1.57415,0.57029,0.75661,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,82921.3,1.01279,0.49977,0.94117,0.94946,0.76569,0.81437,0.53536,1.57438,0.56975,0.75678,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,83735.5,1.01131,0.49576,0.94165,0.94812,0.76693,0.81433,0.53531,1.57409,0.5679,0.75706,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,84550.9,1.0085,0.494,0.94112,0.94642,0.7685,0.81532,0.5354,1.57394,0.56694,0.75699,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,85368,1.00499,0.49228,0.94017,0.94822,0.7679,0.81533,0.53553,1.574,0.56597,0.75653,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,86186.4,1.00386,0.49251,0.93631,0.95098,0.7678,0.81614,0.53621,1.57217,0.56477,0.7561,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,87002.8,1.00414,0.49046,0.93707,0.94921,0.76894,0.81626,0.53654,1.57133,0.56343,0.75591,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,87819.1,1.0034,0.48776,0.93991,0.94853,0.76979,0.81704,0.53719,1.57116,0.56354,0.75549,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,88635,0.99745,0.4874,0.936,0.94967,0.76925,0.81662,0.53713,1.57064,0.56284,0.75523,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,89450.1,0.99865,0.48847,0.93706,0.95192,0.76968,0.81728,0.53765,1.56915,0.56276,0.75516,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,90264.4,1.00412,0.48874,0.93611,0.95156,0.77022,0.81736,0.53781,1.56932,0.56308,0.75504,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,91079.9,0.99611,0.48627,0.93309,0.95024,0.77034,0.81772,0.53831,1.56898,0.56229,0.75484,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,91895.1,0.99706,0.48536,0.93442,0.9495,0.77154,0.8182,0.53857,1.56777,0.56097,0.75457,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,92711.2,0.99536,0.48503,0.93456,0.94992,0.77195,0.81792,0.53869,1.56674,0.55997,0.75411,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,93527.4,0.99047,0.48132,0.93226,0.95067,0.77218,0.81777,0.53912,1.56632,0.55986,0.75396,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,94341.9,0.99268,0.48124,0.93382,0.95179,0.77086,0.81762,0.53934,1.56547,0.55886,0.75386,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,95156.9,0.99074,0.47952,0.93557,0.9523,0.76936,0.81744,0.53958,1.56417,0.55858,0.75365,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,95973,0.98767,0.47837,0.93179,0.95249,0.77076,0.81853,0.53971,1.56313,0.55853,0.7535,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,96788,0.98552,0.47926,0.9329,0.95138,0.77276,0.81888,0.54013,1.56257,0.55776,0.75335,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,97602.8,0.983,0.47797,0.93017,0.95199,0.77211,0.81897,0.54042,1.56137,0.55758,0.75283,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,98416.3,0.98174,0.47647,0.92977,0.95178,0.77184,0.81867,0.54079,1.55955,0.55665,0.75258,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,99231.9,0.98007,0.47389,0.93058,0.95153,0.77216,0.81887,0.54068,1.55872,0.55623,0.7527,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,100046,0.97923,0.47224,0.9274,0.95232,0.77125,0.81891,0.54115,1.55884,0.55676,0.75223,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,100861,0.9783,0.47069,0.92908,0.95259,0.77152,0.81879,0.54106,1.55778,0.55606,0.75201,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,101677,0.97516,0.47187,0.92613,0.95179,0.77288,0.81949,0.54179,1.55661,0.55538,0.75193,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,102491,0.97377,0.46854,0.925,0.95201,0.7723,0.8189,0.54176,1.55684,0.55555,0.75162,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,103307,0.96871,0.46501,0.92673,0.95267,0.7727,0.81882,0.5421,1.55605,0.55477,0.7516,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,104121,0.97156,0.46806,0.92797,0.9515,0.77335,0.81883,0.54195,1.55673,0.55496,0.75174,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,104934,0.97227,0.46825,0.92642,0.95291,0.77373,0.81967,0.54283,1.55646,0.55511,0.7518,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,105751,0.96867,0.4631,0.92168,0.95214,0.77481,0.81995,0.54193,1.55715,0.55418,0.75189,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,106567,0.96431,0.46137,0.92457,0.95374,0.7727,0.81922,0.54153,1.55881,0.55497,0.75184,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,107384,0.96278,0.46038,0.92272,0.95402,0.77324,0.81961,0.54196,1.55803,0.55446,0.75134,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,108198,0.96324,0.46056,0.92419,0.95294,0.7732,0.81942,0.54224,1.5574,0.55359,0.75113,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,109010,0.95881,0.45907,0.92167,0.95385,0.77357,0.81965,0.5425,1.55564,0.55224,0.75108,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,109823,0.95853,0.45795,0.92577,0.95312,0.77401,0.81985,0.54335,1.55389,0.55108,0.75108,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,110635,0.95503,0.45393,0.91997,0.95404,0.77465,0.82034,0.54324,1.5537,0.55054,0.75099,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
